STATION;SONDE;DateTime;Latitude;Longitude;Course;Speed;Altitude;Description
DO6GZ-11;T1231063;2022-03-12 17:21:32;53.0314;9.92478;355;70;10804;Clb=6.4m/s p=229.5hPa t=-63.8C h=46.6% 405.700MHz Type=RS41-SGP TxOff=4h26m rdzTTGOsonde
DO6GZ-11;T1231063;2022-03-12 17:21:30;53.0311;9.92484;356;74;10792;Clb=6.0m/s p=230.0hPa t=-63.7C h=46.1% 405.700MHz Type=RS41-SGP TxOff=4h26m rdzTTGOsonde
DL4BBY-11;T1231063;2022-03-12 17:21:28;53.0307;9.92487;359;61;10780;Clb=7.3m/s t=-62.9C 405.70MHz Type=RS41-SGP powerup h:m:s 01:07:33 rx=405700(+0/5)
DO6GZ-11;T1231063;2022-03-12 17:21:26;53.0304;9.92488;1;61;10767;Clb=5.2m/s p=230.9hPa t=-63.5C h=46.7% 405.700MHz Type=RS41-SGP TxOff=4h26m rdzTTGOsonde
DO6GZ-11;T1231063;2022-03-12 17:21:24;53.0301;9.92489;358;56;10756;Clb=5.6m/s p=231.3hPa t=-63.4C h=46.8% 405.700MHz Type=RS41-SGP TxOff=4h26m rdzTTGOsonde
DO6GZ-11;T1231063;2022-03-12 17:21:22;53.0298;9.92495;349;52;10745;Clb=4.7m/s p=231.7hPa t=-63.4C h=46.9% 405.700MHz Type=RS41-SGP TxOff=4h26m rdzTTGOsonde
DL6WO-14;T1231063;2022-03-12 17:21:20;53.0296;9.92506;345;63;10737;Clb=3.7m/s p=231.9hPa t=-63.2C h=55.2% 405.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DL2LAY-13;T1231063;2022-03-12 17:21:18;53.0293;9.92519;346;63;10728;Clb=4.4m/s p=232.3hPa t=-62.9C 405.70MHz Type=RS41-SGP TxOff=4h26m
DO6GZ-11;T1231063;2022-03-12 17:21:12;53.0283;9.92526;7;63;10701;Clb=4.6m/s p=233.4hPa t=-63.8C h=50.2% 405.700MHz Type=RS41-SGP TxOff=4h26m rdzTTGOsonde
DJ6OI-14;T1231063;2022-03-12 17:21:10;53.028;9.92521;5;57;10693;Clb=3.2m/s p=233.6hPa t=-63.9C h=59.8% 405.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DH3DM-HH;T1231063;2022-03-12 17:21:08;53.0277;9.92519;359;59;10683;Clb=5.0m/s p=233.8hPa t=-64.0C h=50.7% 405.700MHz Type=RS41-SGP TxOff=4h26m rdzTTGOsonde
SWLJO43;T1231063;2022-03-12 17:21:06;53.0271;9.92528;357;61;10666;Clb=5.3m/s t=-63.9C h=49.1% p=234.7hPa 405.700 MHz Type=RS41-SGP Radiosonde
DC4AT-14;T1231063;2022-03-12 17:21:04;53.0271;9.92527;358;57;10666;Clb=5.3m/s p=234.6hPa t=-63.9C h=57.8% 405.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DF2AP-14;T1231063;2022-03-12 17:21:00;53.0265;9.9252;9;56;10647;Clb=4.6m/s p=235.4hPa t=-63.9C h=56.5% 405.70MHz Type=RS41-SGP batt=2.7V powerup=1h07m05s
SONDE2-11;T1231063;2022-03-12 17:20:58;53.0263;9.92514;6;57;10638;Clb=5.6m/s p=235.7hPa t=-63.8C h=56.2% 405.70MHz Type=RS41-SGP TxOff=4h26m powerup=1h07m03s rx=405700(+0/5)
JO53VA-14;T1231063;2022-03-12 17:20:56;53.026;9.92514;357;57;10630;Clb=2.6m/s t=-63.8C h=57.2% calibration 98% 405.70MHz Type=RS41-SGP batt=2.7V Details zu http://radiosondy.info
DJ6OI-14;T1231063;2022-03-12 17:20:54;53.0257;9.92518;354;57;10621;Clb=4.8m/s p=236.4hPa t=-63.8C h=56.2% 405.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DO6GZ-11;T1231063;2022-03-12 17:20:52;53.0254;9.92523;357;61;10612;Clb=4.0m/s p=236.8hPa t=-63.7C h=48.2% 405.700MHz Type=RS41-SGP TxOff=4h27m rdzTTGOsonde
DN4BAS-14;T1231063;2022-03-12 17:20:50;53.0251;9.92526;358;57;10604;Clb=4.3m/s p=237.1hPa t=-63.6C h=56.7% 405.70MHz Type=RS41-SGP batt=2.7V Details zu http://radiosondy.info
DL2LAY-13;T1231063;2022-03-12 17:20:48;53.0249;9.92527;358;54;10596;Clb=4.2m/s p=237.4hPa t=-63.3C 405.70MHz Type=RS41-SGP powerup=1h06m53s sondemod 1.36e
DM3MS-14;T1231063;2022-03-12 17:20:42;53.024;9.92529;7;56;10564;Clb=3.9m/s t=-63.5C 405.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DO6GZ-11;T1231063;2022-03-12 17:20:40;53.0238;9.92525;4;56;10554;Clb=5.3m/s p=239.0hPa t=-64.3C h=49.4% 405.700MHz Type=RS41-SGP TxOff=4h27m rdzTTGOsonde
DO6GZ-11;T1231063;2022-03-12 17:20:38;53.0235;9.92524;359;56;10545;Clb=3.9m/s p=239.4hPa t=-64.4C h=50.0% 405.700MHz Type=RS41-SGP TxOff=4h27m rdzTTGOsonde
AA1-11;T1231063;2022-03-12 17:20:36;53.0232;9.92526;357;54;10537;Clb=4.0m/s p=239.7hPa t=-64.2C h=58.0% 405.70MHz Type=RS41-SGP powerup=1h06m41s
DO6GZ-11;T1231063;2022-03-12 17:20:34;53.0228;9.92531;357;54;10524;Clb=5.2m/s p=240.1hPa t=-64.2C h=49.1% 405.700MHz Type=RS41-SGP TxOff=4h27m rdzTTGOsonde
DO9BO-14;T1231063;2022-03-12 17:20:32;53.0227;9.92532;358;48;10518;Clb=5.3m/s p=240.4hPa t=-64.3C h=60.0% calibration 94% 405.70MHz Type=RS41-SGP Details zu http://radiosondy.info
GOEST3-11;T1231063;2022-03-12 17:20:30;53.0224;9.92532;2;52;10510;Clb=3.5m/s p=240.7hPa t=-64.2C h=60.9% 405.70MHz Type=RS41-SGP Sats=10 powerup=1h06m35s sondemod 1.36h
SONDE2-11;T1231063;2022-03-12 17:20:28;53.0221;9.92533;356;54;10502;Clb=4.3m/s p=241.1hPa t=-64.1C h=59.4% 405.70MHz Type=RS41-SGP batt=2.7V powerup=1h06m33s rx=405700(+1/5)
JO53VA-14;T1231063;2022-03-12 17:20:26;53.0219;9.92538;351;56;10492;Clb=5.6m/s t=-64.1C calibration 88% 405.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DL1XH1-11;T1231063;2022-03-12 17:20:22;53.0214;9.92542;3;56;10472;Clb=5.1m/s p=242.2hPa t=-63.9C h=57.6% 405.70MHz Type=RS41-SGP powerup=1h06m27s sondemod 1.36h
DO6GZ-11;T1231063;2022-03-12 17:20:20;53.0211;9.92542;360;57;10461;Clb=5.9m/s p=242.8hPa t=-63.9C h=47.1% 405.700MHz Type=RS41-SGP TxOff=4h27m rdzTTGOsonde
BIOWL1-11;T1231063;2022-03-12 17:20:18;53.0208;9.92547;350;56;10449;Clb=5.4m/s p=243.2hPa t=-63.7C h=55.6% 405.70MHz Type=RS41-SGP powerup=1h06m23s rx=405700(+0/5)
DO6GZ-11;T1231063;2022-03-12 17:20:16;53.0205;9.92556;349;59;10440;Clb=4.1m/s p=243.6hPa t=-63.7C h=46.9% 405.700MHz Type=RS41-SGP TxOff=4h27m rdzTTGOsonde
DM3MS-14;T1231063;2022-03-12 17:20:12;53.02;9.92561;6;56;10424;Clb=5.5m/s t=-62.9C 405.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DN4BAS-14;T1231063;2022-03-12 17:20:10;53.0197;9.92554;12;52;10413;Clb=5.6m/s p=244.6hPa t=-63.4C h=57.7% 405.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DO4CZ-15;T1231063;2022-03-12 17:20:08;53.0196;9.9255;12;52;10408;Clb=4.5m/s p=244.9hPa t=-63.4C h=50.6% 405.700MHz Type=RS41-SGP TxOff=4h28m rdzTTGOsonde
DH3DM-HH;T1231063;2022-03-12 17:20:06;53.0193;9.92543;10;50;10402;Clb=3.6m/s p=245.1hPa t=-63.4C h=50.3% 405.700MHz Type=RS41-SGP TxOff=4h28m rdzTTGOsonde
DO6GZ-11;T1231063;2022-03-12 17:20:04;53.0188;9.92533;5;61;10386;Clb=5.1m/s p=245.7hPa t=-63.3C h=49.5% 405.700MHz Type=RS41-SGP TxOff=4h28m rdzTTGOsonde
DC4AT-14;T1231063;2022-03-12 17:20:00;53.0183;9.92534;352;50;10372;Clb=6.2m/s p=246.3hPa t=-63.1C h=55.0% 405.70MHz Type=RS41-SGP Details zu http://radiosondy.info
BIOWL1-11;T1231063;2022-03-12 17:19:58;53.018;9.92546;343;52;10363;Clb=6.3m/s p=246.6hPa t=-63.0C h=53.4% 405.70MHz Type=RS41-SGP powerup=1h06m03s rx=405700(+0/5)
DO6GZ-11;T1231063;2022-03-12 17:19:56;53.0178;9.92558;352;46;10351;Clb=5.1m/s p=247.1hPa t=-62.9C h=46.7% 405.700MHz Type=RS41-SGP TxOff=4h28m rdzTTGOsonde
DO6GZ-11;T1231063;2022-03-12 17:19:54;53.0175;9.92548;33;39;10336;Clb=6.0m/s p=247.4hPa t=-62.8C h=46.7% 405.700MHz Type=RS41-SGP TxOff=4h28m rdzTTGOsonde
DO2LMV-13;T1231063;2022-03-12 17:19:52;53.0174;9.9254;36;46;10330;Clb=6.2m/s calibration 58% 405.70MHz Type=RS41 batt=2.7V Details zu http://radiosondy.info
DO6GZ-11;T1231063;2022-03-12 17:19:50;53.0173;9.92524;21;39;10321;Clb=3.1m/s p=248.3hPa t=-62.7C h=50.3% 405.700MHz Type=RS41-SGP TxOff=4h28m rdzTTGOsonde
THATR2-14;T1231063;2022-03-12 17:19:48;53.017;9.92518;2;50;10313;Clb=5.4m/s p=248.5hPa t=-62.5C h=56.4% 405.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DO6GZ-11;T1231063;2022-03-12 17:19:46;53.0168;9.92521;353;59;10301;Clb=5.9m/s p=249.0hPa t=-62.5C h=47.5% 405.700MHz Type=RS41-SGP TxOff=4h28m rdzTTGOsonde
DC4AT-14;T1231063;2022-03-12 17:19:44;53.0165;9.92527;356;50;10289;Clb=6.6m/s p=249.5hPa t=-62.3C h=56.4% 405.70MHz Type=RS41-SGP batt=2.7V Details zu http://radiosondy.info
DM3MS-14;T1231063;2022-03-12 17:19:42;53.0162;9.92523;15;48;10278;Clb=4.2m/s t=-61.6C 405.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DO6GZ-11;T1231063;2022-03-12 17:19:40;53.0159;9.92508;27;50;10267;Clb=6.9m/s p=250.4hPa t=-62.1C h=46.6% 405.700MHz Type=RS41-SGP TxOff=4h28m rdzTTGOsonde
BIOWL1-11;T1231063;2022-03-12 17:19:38;53.0157;9.92493;17;50;10251;Clb=7.4m/s p=251.0hPa t=-62.0C h=56.0% 405.70MHz Type=RS41-SGP batt=2.7V powerup=1h05m43s rx=405700(+0/5)
GOEST3-11;T1231063;2022-03-12 17:19:36;53.0155;9.92491;353;50;10240;Clb=3.9m/s t=-61.9C calibration 84% 405.70MHz Type=RS41 batt=2.7V rssi=51.1dB azimuth=115
DO6GZ-11;T1231063;2022-03-12 17:19:34;53.0152;9.92497;3;48;10222;Clb=6.2m/s p=252.0hPa t=-61.9C h=48.2% 405.700MHz Type=RS41-SGP TxOff=4h28m rdzTTGOsonde
THATR2-14;T1231063;2022-03-12 17:19:32;53.0151;9.92495;11;48;10217;Clb=4.6m/s p=252.5hPa t=-61.8C h=58.7% 405.70MHz Type=RS41-SGP batt=2.7V Details zu http://radiosondy.info
DO6GZ-11;T1231063;2022-03-12 17:19:30;53.0148;9.92484;16;57;10207;Clb=6.1m/s p=252.9hPa t=-61.8C h=50.1% 405.700MHz Type=RS41-SGP TxOff=4h28m rdzTTGOsonde
DC4AT-14;T1231063;2022-03-12 17:19:28;53.0146;9.92472;15;50;10192;Clb=6.4m/s p=253.5hPa t=-61.6C h=59.8% 405.70MHz Type=RS41-SGP Details zu http://radiosondy.info
GOEST3-11;T1231063;2022-03-12 17:19:26;53.0143;9.92461;20;52;10181;Clb=5.8m/s calibration 76% 405.70MHz Type=RS41 TxOff=4h28m Sats=9 powerup=1h05m31s sondemod 1.36h
DO6GZ-11;T1231063;2022-03-12 17:19:24;53.014;9.92445;11;56;10158;Clb=6.9m/s p=254.5hPa t=-61.5C h=50.4% 405.700MHz Type=RS41-SGP TxOff=4h28m rdzTTGOsonde
DO6GZ-11;T1231063;2022-03-12 17:19:22;53.0138;9.92442;10;61;10153;Clb=4.2m/s p=255.1hPa t=-61.5C h=51.8% 405.700MHz Type=RS41-SGP TxOff=4h28m rdzTTGOsonde
DL6WO-14;T1231063;2022-03-12 17:19:20;53.0135;9.92433;13;50;10142;Clb=6.3m/s p=255.5hPa t=-61.3C h=60.8% 405.70MHz Type=RS41-SGP Details zu http://radiosondy.info
BIOWL1-11;T1231063;2022-03-12 17:19:18;53.0133;9.92418;27;48;10132;Clb=3.6m/s p=255.9hPa t=-61.3C h=60.2% 405.70MHz Type=RS41-SGP powerup=1h05m23s rx=405700(+1/5)
DJ6OI-14;T1231063;2022-03-12 17:19:16;53.0131;9.924;30;48;10119;Clb=9.9m/s calibration 27% Type=RS41 Details zu http://radiosondy.info
DC4AT-14;T1231063;2022-03-12 17:19:12;53.0127;9.92377;17;48;10084;Clb=5.9m/s p=257.9hPa t=-60.9C h=58.7% 405.70MHz Type=RS41-SGP TxOff=4h28m Details zu http://radiosondy.info
DO6GZ-11;T1231063;2022-03-12 17:19:10;53.0124;9.92361;26;57;10075;Clb=3.5m/s p=258.4hPa t=-60.8C h=50.7% 405.700MHz Type=RS41-SGP TxOff=4h29m rdzTTGOsonde
DL2LAY-13;T1231063;2022-03-12 17:19:08;53.0122;9.9234;31;46;10066;Clb=5.7m/s p=258.7hPa t=-60.4C 405.70MHz Type=RS41-SGP powerup=1h05m13s sondemod 1.36e
DO6GZ-11;T1231063;2022-03-12 17:19:06;53.012;9.92318;34;46;10056;Clb=3.3m/s p=259.2hPa t=-60.6C h=50.5% 405.700MHz Type=RS41-SGP TxOff=4h29m rdzTTGOsonde
DH3DM-HH;T1231063;2022-03-12 17:19:04;53.0119;9.92308;34;44;10051;Clb=5.6m/s p=259.4hPa t=-60.6C h=50.0% 405.700MHz Type=RS41-SGP TxOff=4h29m rdzTTGOsonde
DO6GZ-11;T1231063;2022-03-12 17:19:02;53.0116;9.9228;29;44;10036;Clb=4.4m/s p=259.9hPa t=-60.5C h=50.3% 405.700MHz Type=RS41-SGP TxOff=4h29m rdzTTGOsonde
DO6GZ-11;T1231063;2022-03-12 17:19:00;53.0114;9.92265;24;44;10028;Clb=6.2m/s p=260.3hPa t=-60.4C h=49.2% 405.700MHz Type=RS41-SGP TxOff=4h29m rdzTTGOsonde
DJ6OI-14;T1231063;2022-03-12 17:18:58;53.0112;9.92252;19;48;10016;Clb=4.3m/s calibration 9% Type=RS41 batt=2.7V Details zu http://radiosondy.info
DC4AT-14;T1231063;2022-03-12 17:18:56;53.011;9.92238;21;48;10007;Clb=4.5m/s p=261.1hPa t=-60.1C h=58.2% 405.70MHz Type=RS41-SGP batt=2.7V Details zu http://radiosondy.info
JO53VA-14;T1231063;2022-03-12 17:18:52;53.0105;9.92193;35;46;9990;Clb=3.9m/s calibration 66% Type=RS41-SGP Details zu http://radiosondy.info
DL6WO-14;T1231063;2022-03-12 17:18:50;53.0103;9.92171;35;44;9982;Clb=4.6m/s p=262.2hPa t=-59.9C h=57.7% 405.70MHz Type=RS41-SGP batt=2.7V Details zu http://radiosondy.info
DL2LAY-13;T1231063;2022-03-12 17:18:48;53.0101;9.92154;22;46;9972;Clb=4.2m/s p=262.6hPa t=-59.5C 405.70MHz Type=RS41-SGP TxOff=4h29m powerup=1h04m53s sondemod 1.36e
GOEST3-11;T1231063;2022-03-12 17:18:46;53.0099;9.92144;15;46;9965;Clb=4.1m/s calibration 19% Type=RS41 Sats=10 powerup=1h04m51s sondemod 1.36h rx=405700(+1/5)
DO6GZ-11;T1231063;2022-03-12 17:18:44;53.0096;9.92126;24;52;9949;Clb=5.6m/s p=263.4hPa t=-59.7C h=48.7% 405.700MHz Type=RS41-SGP TxOff=4h29m rdzTTGOsonde
DO6GZ-11;T1231063;2022-03-12 17:18:42;53.0094;9.92116;28;54;9943;Clb=6.2m/s p=263.9hPa t=-59.6C h=47.6% 405.700MHz Type=RS41-SGP TxOff=4h29m rdzTTGOsonde
DO6GZ-11;T1231063;2022-03-12 17:18:40;53.0092;9.92096;32;48;9931;Clb=7.1m/s p=264.4hPa t=-59.5C h=47.4% 405.700MHz Type=RS41-SGP TxOff=4h29m rdzTTGOsonde
DC4AT-14;T1231063;2022-03-12 17:18:38;53.009;9.92077;29;52;9919;Clb=4.3m/s p=264.9hPa t=-59.3C h=55.5% 405.70MHz Type=RS41-SGP Details zu http://radiosondy.info
GOEST3-11;T1231063;2022-03-12 17:18:36;53.0088;9.92063;22;54;9908;Clb=7.0m/s calibration 7% Type=RS41 TxOff=4h29m batt=2.7V rssi=50.7dB azimuth=115 rx=405700(+1/5)
DN4BAS-14;T1231063;2022-03-12 17:18:32;53.0084;9.92031;25;57;9885;Clb=6.1m/s p=266.2hPa t=-59.0C h=53.7% 405.70MHz Type=RS41-SGP batt=2.7V Details zu http://radiosondy.info
DO4CZ-15;T1231063;2022-03-12 17:18:30;53.0082;9.92021;28;57;9879;Clb=4.4m/s p=266.6hPa t=-59.0C h=46.7% 405.700MHz Type=RS41-SGP TxOff=4h29m rdzTTGOsonde
DO6GZ-11;T1231063;2022-03-12 17:18:28;53.0079;9.91987;29;57;9866;Clb=5.9m/s p=267.1hPa t=-58.9C h=45.6% 405.700MHz Type=RS41-SGP TxOff=4h30m rdzTTGOsonde
DC4AT-14;T1231063;2022-03-12 17:18:22;53.0072;9.91955;13;46;9832;Clb=5.2m/s p=268.6hPa t=-58.5C h=53.6% 405.70MHz Type=RS41-SGP Details zu http://radiosondy.info
JO53VA-14;T1231063;2022-03-12 17:18:20;53.007;9.91942;26;43;9825;Clb=4.8m/s calibration 17% Type=RS41-SGP batt=2.7V Details zu http://radiosondy.info
BIOWL1-11;T1231063;2022-03-12 17:18:18;53.0068;9.91925;33;48;9814;Clb=7.1m/s p=269.3hPa t=-58.5C h=49.4% 405.70MHz Type=RS41-SGP powerup=1h04m23s rx=405700(+0/5)
DO6GZ-11;T1231063;2022-03-12 17:18:16;53.0066;9.91907;28;43;9800;Clb=5.2m/s p=269.9hPa t=-58.4C h=42.8% 405.700MHz Type=RS41-SGP TxOff=4h30m rdzTTGOsonde
DO6GZ-11;T1231063;2022-03-12 17:18:14;53.0063;9.91886;22;46;9783;Clb=6.7m/s p=270.4hPa t=-58.3C h=40.8% 405.700MHz Type=RS41-SGP TxOff=4h30m rdzTTGOsonde
DN4BAS-14;T1231063;2022-03-12 17:18:12;53.0062;9.91879;19;52;9776;Clb=6.1m/s p=270.9hPa t=-58.2C h=46.2% 405.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DO6GZ-11;T1231063;2022-03-12 17:18:10;53.0059;9.91867;17;52;9763;Clb=5.8m/s p=271.4hPa t=-58.1C h=39.2% 405.700MHz Type=RS41-SGP TxOff=4h30m rdzTTGOsonde
THATR2-14;T1231063;2022-03-12 17:18:08;53.0055;9.91851;14;54;9747;Clb=5.3m/s p=272.1hPa t=-57.9C h=45.5% 405.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DC4AT-14;T1231063;2022-03-12 17:18:06;53.0054;9.91845;16;50;9743;Clb=3.8m/s p=272.3hPa t=-57.9C h=45.9% 405.70MHz Type=RS41-SGP batt=2.7V Details zu http://radiosondy.info
DO6GZ-11;T1231063;2022-03-12 17:18:04;53.005;9.91824;19;50;9729;Clb=4.5m/s p=272.8hPa t=-57.9C h=39.9% 405.700MHz Type=RS41-SGP TxOff=4h30m rdzTTGOsonde
DH3DM-HH;T1231063;2022-03-12 17:18:02;53.005;9.91824;19;50;9729;Clb=4.5m/s p=273.0hPa t=-57.8C h=40.1% 405.700MHz Type=RS41-SGP TxOff=4h30m rdzTTGOsonde
SWLJO43;T1231063;2022-03-12 17:18:00;53.0047;9.91809;14;39;9715;Clb=3.6m/s t=-57.8C h=40.9% p=273.6hPa 405.700 MHz Type=RS41-SGP Radiosonde
BIOWL1-11;T1231063;2022-03-12 17:17:58;53.0045;9.91801;14;48;9708;Clb=4.5m/s p=273.8hPa t=-57.7C h=47.3% 405.70MHz Type=RS41-SGP powerup=1h04m03s rx=405700(+1/5)
DO6GZ-11;T1231063;2022-03-12 17:17:54;53.004;9.91776;19;59;9691;Clb=4.1m/s p=274.6hPa t=-57.7C h=39.8% 405.700MHz Type=RS41-SGP TxOff=4h30m rdzTTGOsonde
THATR2-14;T1231063;2022-03-12 17:17:52;53.0036;9.91759;10;46;9679;Clb=4.1m/s p=275.1hPa t=-57.5C h=45.2% 405.70MHz Type=RS41-SGP TxOff=4h29m Details zu http://radiosondy.info
DF2AP-14;T1231063;2022-03-12 17:17:50;53.0034;9.91756;8;44;9675;Clb=4.0m/s p=275.3hPa t=-57.5C h=44.3% 405.70MHz Type=RS41-SGP powerup=1h03m55s
DL2LAY-13;T1231063;2022-03-12 17:17:48;53.0032;9.91753;5;44;9666;Clb=4.5m/s p=275.6hPa t=-57.1C 405.70MHz Type=RS41-SGP powerup=1h03m53s sondemod 1.36e
DO6GZ-11;T1231063;2022-03-12 17:17:44;53.0028;9.91744;11;41;9646;Clb=4.2m/s p=276.6hPa t=-57.3C h=34.8% 405.700MHz Type=RS41-SGP TxOff=4h30m rdzTTGOsonde
DH3DM-HH;T1231063;2022-03-12 17:17:42;53.0027;9.91741;12;44;9642;Clb=4.1m/s p=276.8hPa t=-57.3C h=34.8% 405.700MHz Type=RS41-SGP TxOff=4h30m rdzTTGOsonde
DO6GZ-11;T1231063;2022-03-12 17:17:40;53.0024;9.91727;16;50;9630;Clb=3.7m/s p=277.3hPa t=-57.1C h=34.7% 405.700MHz Type=RS41-SGP TxOff=4h30m rdzTTGOsonde
BIOWL1-11;T1231063;2022-03-12 17:17:38;53.0021;9.91717;13;44;9623;Clb=4.4m/s p=277.5hPa t=-57.0C h=39.9% 405.70MHz Type=RS41-SGP batt=2.7V powerup=1h03m43s rx=405700(+0/5)
DO6GZ-11;T1231063;2022-03-12 17:17:36;53.0019;9.9171;10;48;9615;Clb=3.2m/s p=278.0hPa t=-57.0C h=34.0% 405.700MHz Type=RS41-SGP TxOff=4h31m rdzTTGOsonde
DC4AT-14;T1231063;2022-03-12 17:17:34;53.0016;9.91704;8;43;9608;Clb=2.3m/s p=278.2hPa t=-56.9C h=39.6% 405.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DO6GZ-11;T1231063;2022-03-12 17:17:32;53.0014;9.91701;4;39;9601;Clb=4.4m/s p=278.5hPa t=-56.9C h=33.1% 405.700MHz Type=RS41-SGP TxOff=4h31m rdzTTGOsonde
DO6GZ-11;T1231063;2022-03-12 17:17:30;53.0013;9.91699;6;35;9594;Clb=2.4m/s p=278.9hPa t=-56.9C h=33.4% 405.700MHz Type=RS41-SGP TxOff=4h31m rdzTTGOsonde
DO2LMV-13;T1231063;2022-03-12 17:17:28;53.0011;9.91695;13;46;9587;Clb=3.6m/s calibration 37% 405.70MHz Type=RS41 Details zu http://radiosondy.info
DO6GZ-11;T1231063;2022-03-12 17:17:26;53.0009;9.91687;16;43;9580;Clb=3.8m/s p=279.4hPa t=-56.8C h=33.9% 405.700MHz Type=RS41-SGP TxOff=4h31m rdzTTGOsonde
DO6GZ-11;T1231063;2022-03-12 17:17:24;53.0007;9.91679;10;50;9572;Clb=3.7m/s p=279.8hPa t=-56.8C h=34.1% 405.700MHz Type=RS41-SGP TxOff=4h31m rdzTTGOsonde
DH3DM-HH;T1231063;2022-03-12 17:17:22;53.0005;9.91675;9;52;9569;Clb=3.1m/s p=279.9hPa t=-56.7C h=34.1% 405.700MHz Type=RS41-SGP TxOff=4h31m rdzTTGOsonde
SONDE2-11;T1231063;2022-03-12 17:17:20;53.0002;9.91667;7;46;9558;Clb=3.4m/s p=280.3hPa t=-56.6C h=40.3% 405.70MHz Type=RS41-SGP batt=2.7V powerup=1h03m25s rx=405700(+0/5)
BIOWL1-11;T1231063;2022-03-12 17:17:18;52.9999;9.91664;5;46;9551;Clb=4.1m/s p=280.7hPa t=-56.5C h=39.9% 405.70MHz Type=RS41-SGP TxOff=4h30m powerup=1h03m23s rx=405700(+0/5)
PD5MF-14;T1231063;2022-03-12 17:17:16;52.9997;9.91661;4;46;9543;Clb=2.7m/s p=281.0hPa t=-56.2C h=31.3% 405.70MHz Type=RS41-SGP BK=Off SV=20215 V=2.7V S=-14.3dB
DO6GZ-11;T1231063;2022-03-12 17:17:14;52.9994;9.91657;5;44;9533;Clb=4.2m/s p=281.4hPa t=-56.5C h=34.5% 405.700MHz Type=RS41-SGP TxOff=4h31m rdzTTGOsonde
DN4BAS-14;T1231063;2022-03-12 17:17:12;52.9993;9.91656;2;46;9529;Clb=3.7m/s p=281.7hPa t=-56.3C h=40.1% 405.70MHz Type=RS41-SGP TxOff=4h30m Details zu http://radiosondy.info
DO2LMV-13;T1231063;2022-03-12 17:17:10;52.9991;9.91655;3;46;9522;Clb=3.8m/s calibration 23% 405.70MHz Type=RS41 Details zu http://radiosondy.info
DL2LAY-13;T1231063;2022-03-12 17:17:08;52.9988;9.91653;4;48;9514;Clb=4.2m/s p=282.4hPa t=-56.0C 405.70MHz Type=RS41-SGP TxOff=4h30m powerup=1h03m13s sondemod 1.36e
DO6GZ-11;T1231063;2022-03-12 17:17:06;52.9986;9.9165;10;46;9506;Clb=3.6m/s p=282.7hPa t=-56.2C h=34.6% 405.700MHz Type=RS41-SGP TxOff=4h31m rdzTTGOsonde
DL6WO-14;T1231063;2022-03-12 17:17:02;52.9981;9.91633;11;41;9491;Clb=4.0m/s p=283.4hPa t=-56.0C h=41.0% 405.70MHz Type=RS41-SGP Details zu http://radiosondy.info
DO6GZ-11;T1231063;2022-03-12 17:17:00;52.9979;9.91627;8;48;9484;Clb=4.0m/s p=283.7hPa t=-56.0C h=35.9% 405.700MHz Type=RS41-SGP TxOff=4h31m rdzTTGOsonde
DO6GZ-11;T1231063;2022-03-12 17:16:58;52.9976;9.91623;5;43;9476;Clb=3.1m/s p=284.1hPa t=-56.0C h=36.4% 405.700MHz Type=RS41-SGP TxOff=4h31m rdzTTGOsonde
BIOWL1-11;T1231063;2022-03-12 17:16:56;52.9974;9.91621;2;41;9467;Clb=4.4m/s p=284.4hPa t=-55.8C h=42.1% 405.70MHz Type=RS41-SGP powerup=1h03m01s rx=405700(+1/5)
DO2LMV-13;T1231063;2022-03-12 17:16:54;52.9972;9.9162;2;37;9459;Clb=3.9m/s calibration 7% 405.70MHz Type=RS41 batt=2.7V Details zu http://radiosondy.info
DO6GZ-11;T1231063;2022-03-12 17:16:52;52.997;9.91619;3;37;9451;Clb=5.3m/s p=285.2hPa t=-55.7C h=35.5% 405.700MHz Type=RS41-SGP TxOff=4h31m rdzTTGOsonde
DO6GZ-11;T1231063;2022-03-12 17:16:50;52.9968;9.91616;10;33;9439;Clb=5.3m/s p=285.6hPa t=-55.6C h=35.9% 405.700MHz Type=RS41-SGP TxOff=4h31m rdzTTGOsonde
DL2LAY-13;T1231063;2022-03-12 17:16:48;52.9967;9.9161;15;43;9430;Clb=4.1m/s p=286.0hPa t=-55.2C 405.70MHz Type=RS41-SGP powerup=1h02m53s sondemod 1.36e
PD5MF-14;T1231063;2022-03-12 17:16:46;52.9965;9.91601;21;44;9421;Clb=3.9m/s p=286.4hPa t=-55.1C h=33.3% 405.70MHz Type=RS41-SGP BK=Off SV=20215 V=2.7V S=-17.8dB
